"sofifa_id","short_name","age","day_birthday","height_cm","weight_kg","nationality","club","overall","potential","value_eur","wage_eur","player_positions","weak_foot","skill_moves"
"225270","I. Jeraldino","23","35039","181","79","Chile","Audax Italiano","70","77","2500000","4000","ST","Right","2"
"227604","F. Platte","23","35106","190","86","Germany","SV Darmstadt 98","70","77","2500000","11000","ST","Right","3"
"227900","N. Tripichio","23","35069","175","61","Argentina","Defensa y Justicia","70","77","2200000","6000","RB","Right","3"
"229011","K. N'Doram","23","35086","185","77","France","FC Metz","70","77","2300000","8000","CDM","Right","2"
"229487","L. KlĂĽnter","23","35211","184","76","Germany","Hertha BSC","70","77","2200000","11000","RB","Right","3"
"229728","F. Kamberi","24","34766","189","86","Switzerland","Hibernian","70","77","2500000","5000","ST","Right","3"
"231413","M. Verrips","22","35402","195","90","Netherlands","Sheffield United","70","77","1900000","11000","GK","Right","1"
"231612","R. Del Castillo","23","35153","172","65","France","Stade Rennais FC","70","77","2500000","18000","LM","Left","3"
"233965","A. Castro-Montes","22","35567","175","67","Belgium","KAA Gent","70","77","2200000","9000","RB","Right","4"
"234688","S. Campo","23","34886","177","70","Switzerland","FC Basel 1893","70","77","2500000","12000","CAM","Left","3"
"235389","C. RodrĂ­guez","22","35460","176","66","Mexico","Monterrey","70","77","2500000","18000","CM","Right","3"
"235927","P. Cuadra","24","34856","165","62","Argentina","UniĂłn de Santa Fe","70","77","2500000","8000","ST","Left","5"
"238004","A. GuĂ°mundsson","22","35596","177","80","Iceland","AZ Alkmaar","70","77","2500000","6000","RW","Right","1"
"241049","Gorosabel","22","35281","174","73","Spain","Real Sociedad","70","77","2200000","11000","RB","Right","2"
"242041","M. DrĂ¤ger","23","35241","180","74","Tunisia","SC Paderborn 07","70","77","2200000","10000","RB","Right","3"
"243862","J. Igbekeme","23","34884","170","66","Nigeria","Real Zaragoza","70","77","2500000","5000","CM","Left","1"
"210401","C. Donis","24","34616","185","74","Greece","Panathinaikos FC","70","76","2400000","1000","CM","Right","3"
"212830","A. Mabil","23","34957","179","65","Australia","FC Midtjylland","70","76","2400000","12000","RW","Right","4"
"213798","A. Mowatt","24","34743","177","71","England","Barnsley","70","76","2400000","7000","CM","Left","2"
"215247","M. Ingvartsen","23","35068","186","84","Denmark","1. FC Union Berlin","70","76","2500000","19000","ST","Left","3"
"216449","TomĂˇs Podstawski","24","34729","182","74","Portugal","PogoĹ„ Szczecin","70","76","2200000","3000","CDM","Right","4"
"219293","M. Helik","23","34951","193","80","Poland","Cracovia","70","76","2200000","4000","CB","Right","2"
"220064","C. Aboagye","24","34741","163","55","Ghana","QuerĂ©taro","70","76","2400000","6000","CM","Right","3"
"220302","B. Sanneh","24","34652","183","75","Gambia","GĂ¶ztepe SK","70","76","2200000","11000","CB","Right","2"
"220521","M. BÄlaČ™a","24","34713","186","78","Romania","Universitatea Craiova","70","76","2200000","5000","CB","Right","2"
"221413","R. EcheverrĂ­a","24","34796","181","73","Chile","Universidad de Chile","70","76","2200000","6000","CB","Right","1"
"221456","R. Burke","22","35310","189","81","England","Hull City","70","76","2200000","7000","CB","Right","3"
"221896","D. Avdijaj","22","35302","172","70","Kosovo","Trabzonspor","70","76","2400000","14000","LM","Right","1"
"222475","M. Thorsby","23","35190","189","79","Norway","Sampdoria","70","76","2400000","16000","CM","Right","3"
"223212","O. Ă‡aÄźlayan","23","35146","188","78","Turkey","Ă‡aykur Rizespor","70","76","2400000","7000","RM","Right","1"
"224013","Sergi CanĂłs","22","35463","175","75","Spain","Brentford","70","76","2400000","22000","RW","Right","3"
"224756","A. Lusamba","22","35434","179","74","France","OGC Nice","70","76","2400000","14000","CM","Right","3"
"227040","S. Cosgrove","22","35401","188","82","England","Aberdeen","70","76","2500000","5000","ST","Right","2"
"228821","Z. Machach","23","35069","184","77","France","Napoli","70","76","2400000","25000","CAM","Right","1"
"229325","O. LinnĂ©r","22","35484","198","82","Sweden","AIK","70","76","1800000","4000","GK","Right","1"
"231050","J. BĂˇez","24","34814","178","74","Uruguay","Cosenza","70","76","2400000","2000","LW","Right","1"
"231212","E. RolĂłn","24","34783","178","74","Argentina","MĂˇlaga CF","70","76","2200000","5000","CDM","Right","3"
"231231","B. Garnica","23","35212","167","56","Mexico","Santos Laguna","70","76","2400000","10000","RM","Right","3"
"231530","JosĂ© ArnĂˇiz","24","34804","175","70","Spain","CD LeganĂ©s","70","76","2400000","13000","LM","Right","4"
"232278","S. Mosquera","24","34737","168","84","Colombia","FC Dallas","70","76","2400000","4000","LM","Right","3"
"233785","R. Bormuth","23","34961","190","87","Germany","Fortuna DĂĽsseldorf","70","76","2200000","12000","CB","Right","2"
"235088","Luis PĂ©rez","24","34734","173","68","Spain","CD Tenerife","70","76","2200000","5000","RB","Right","2"
"236259","S. PeĂ±a","23","34970","177","69","Peru","FC Emmen","70","76","2400000","4000","CAM","Right","3"
"236457","D. Giannoulis","23","34989","178","71","Greece","PAOK","70","76","2200000","1000","LB","Left","3"
"236944","F. DiabatĂ©","23","34990","175","60","Mali","Leicester City","70","76","2400000","35000","RW","Left","1"
"237566","K. Zachariassen","24","34634","180","74","Norway","Sarpsborg 08 FF","70","76","2400000","3000","CM","Right","3"
"239814","D. Batubinsika","23","35110","185","87","France","Royal Antwerp FC","70","76","2200000","6000","CB","Right","2"
"242494","E. KoljiÄ‡","23","34888","191","85","Bosnia Herzegovina","Universitatea Craiova","70","76","2500000","6000","ST","Right","3"
"242776","K. Anzai","24","34850","172","64","Japan","Portimonense SC","70","76","2200000","4000","LB","Right","1"
"243976","Catena","24","34635","194","80","Spain","Rayo Vallecano","70","76","2200000","4000","CB","Right","3"
"245535","A. Parmak","24","34696","176","70","Turkey","Trabzonspor","70","76","2200000","13000","CDM","Right","4"
"251437","F. Durmishaj","22","35383","184","78","Greece","Olympiacos CFP","70","76","2500000","1000","ST","Right","2"
"199027","J. Robinson","25","34213","180","67","England","Nottingham Forest","70","75","2100000","20000","LB","Left","3"
"202810","S. McDermott","26","34119","185","83","Republic of Ireland","Kristiansund BK","70","75","1700000","2000","GK","Right","1"
"204347","Bernardo","25","34167","190","85","Spain","Granada CF","70","75","2100000","10000","CB","Right","2"
"204451","K. GĂĽnter","24","34562","184","79","Germany","Hellas Verona","70","75","2100000","8000","CB","Right","2"
"204966","AdriĂˇn OrtolĂˇ","25","34201","187","72","Spain","CD Tenerife","70","75","1800000","4000","GK","Left","1"
"206463","J. Dudziak","23","34939","176","70","Germany","Hamburger SV","70","75","2100000","7000","RB","Left","1"
"207926","A. Linde","25","34174","196","93","Sweden","Molde FK","70","75","1800000","3000","GK","Right","1"
"208088","Sergi Samper","24","34719","182","73","Spain","Vissel Kobe","70","75","2200000","4000","CDM","Right","3"
"208375","M. MĂĽller","25","34162","192","92","Germany","FC Luzern","70","75","1800000","6000","GK","Right","1"
"209359","B. O'Neill","25","34436","179","78","Australia","Sydney FC","70","75","2300000","6000","CM","Right","4"
"209957","J. Busk","25","34224","189","88","Denmark","1. FC Union Berlin","70","75","1800000","14000","GK","Right","1"
"210703","L. ÄorÄ‘eviÄ‡","24","34524","185","74","Montenegro","Lokomotiv Moscow","70","75","2400000","1000","ST","Right","5"
"211033","L. GarcĂ­a","26","33969","183","90","Mexico","Deportivo Toluca","70","75","1700000","10000","GK","Right","1"
"211323","Pol GarcĂ­a","24","34748","183","75","Spain","Sint-Truidense VV","70","75","2100000","6000","CB","Left","3"
"211398","M. Caillard","25","34466","191","87","France","En Avant de Guingamp","70","75","1800000","4000","GK","Right","1"
"212129","Borja LĂłpez","25","34367","192","84","Spain","Real Sporting de GijĂłn","70","75","2100000","5000","CB","Left","2"
"212943","M. Caballero","24","34615","175","65","Paraguay","UniĂłn EspaĂ±ola","70","75","2400000","4000","ST","Left","3"
"213612","H. Aiesh","24","34803","180","72","Sweden","IFK GĂ¶teborg","70","75","2400000","3000","RM","Right","1"
"213928","E. Sobol","24","34809","186","76","Ukraine","Club Brugge KV","70","75","2100000","10000","LB","Left","2"
"214919","D. Rojas","24","34745","164","52","Chile","UniĂłn La Calera","70","75","2400000","2000","CAM","Left","3"
"214991","J. Pi","25","34236","180","74","France","Stade Malherbe Caen","70","75","2100000","5000","CDM","Right","3"
"215480","A. BoljeviÄ‡","23","35045","184","77","Montenegro","Standard de LiĂ¨ge","70","75","2400000","9000","RW","Right","3"
"215569","Unai GarcĂ­a","26","33850","186","81","Spain","CA Osasuna","70","75","2100000","15000","CB","Left","2"
"217845","A. Hjulsager","24","34714","177","73","Denmark","KV Oostende","70","75","2300000","8000","CM","Right","1"
"218743","A. Zapata","24","34829","178","74","Colombia","Envigado FC","70","75","2400000","1000","LM","Left","3"
"219466","B. Meling","24","34685","173","64","Norway","Rosenborg BK","70","75","2100000","3000","LB","Left","3"
"219803","D. CavarĂ©","24","34735","184","84","France","Barnsley","70","75","2100000","7000","RB","Right","3"
"221430","U. ÄurÄ‘eviÄ‡","25","34395","181","79","Serbia","Real Sporting de GijĂłn","70","75","2400000","7000","ST","Right","3"
"221467","Lee Chang Min","25","34354","179","77","Korea Republic","Jeju United FC","70","75","2300000","4000","CM","Right","3"
"221890","J. Fulton","25","34450","182","78","Scotland","Swansea City","70","75","2100000","14000","CDM","Right","3"
"223074","D. Rotariu","23","34909","180","72","Romania","Romania","70","75","0","0","CAM","Left","4"
"223402","E. TaĹźdemir","23","34919","176","70","Turkey","Galatasaray SK","70","75","2100000","24000","LB","Left","3"
"224591","Y. Bodiger","24","34739","188","80","France","CĂˇdiz CF","70","75","2200000","5000","CDM","Left","3"
"224977","A. Micai","25","34174","186","77","Italy","US Salernitana 1919","70","75","1800000","2000","GK","Right","1"
"224987","I. Provedel","25","34410","192","84","Italy","Empoli","70","75","1800000","2000","GK","Right","1"
"225117","N. Haas","23","35087","181","74","Switzerland","Frosinone","70","75","2300000","3000","CM","Right","4"
"225629","T. Valls","23","35051","180","75","France","NĂ®mes Olympique","70","75","2300000","11000","CM","Left","3"
"226002","M. Araujo","24","34631","178","71","Peru","Peru","70","75","0","0","CB","Right","2"
"226228","F. Salazar","24","34790","178","70","Colombia","Patriotas BoyacĂˇ FC","70","75","2400000","1000","RM","Right","1"
"227790","Jeong Seung Hyun","25","34427","188","89","Korea Republic","Kashima Antlers","70","75","2100000","5000","CB","Right","2"
"228144","Jorge Pombo","25","34387","177","76","Spain","Real Zaragoza","70","75","2400000","7000","ST","Right","1"
"228353","G. Hendrickx","24","34788","175","69","Belgium","Sporting de Charleroi","70","75","2200000","7000","CDM","Right","3"
"228802","D. Zhivoglyadov","25","34483","178","65","Russia","Lokomotiv Moscow","70","75","2100000","1000","RWB","Right","1"
"228961","M. PittĂłn","24","34554","174","70","Argentina","San Lorenzo de Almagro","70","75","2300000","10000","CM","Right","1"
"229270","M. Lemos","23","35061","187","85","Uruguay","UD Las Palmas","70","75","2100000","5000","CB","Right","3"
"229522","Francisco Ramos","24","34799","185","76","Portugal","Santa Clara","70","75","2300000","3000","CM","Right","3"
"229628","Fali","25","34193","186","84","Spain","CĂˇdiz CF","70","75","2100000","5000","CB","Right","1"
"231022","C. Dell'Orco","25","34375","183","75","Italy","Lecce","70","75","2100000","9000","CB","Left","3"
"231110","P. Erras","24","34720","196","85","Germany","1. FC NĂĽrnberg","70","75","2200000","7000","CDM","Right","1"
"231591","Javi GalĂˇn","24","34657","172","70","Spain","SD Huesca","70","75","2100000","4000","LB","Left","3"
"232230","R. Matarrita","24","34524","175","70","Costa Rica","New York City FC","70","75","2100000","4000","LB","Left","1"
"232364","D. Chatziisaias","26","33868","193","77","Greece","Ă‡aykur Rizespor","70","75","2100000","8000","CB","Right","2"
"234747","P. SzymiĹ„ski","25","34509","185","76","Poland","Frosinone","70","75","2100000","3000","CB","Right","3"
"235312","Alfonso Herrero","25","34445","183","83","Spain","Real Oviedo","70","75","1800000","5000","GK","Right","1"
"235328","A. Beghetto","24","34618","177","75","Italy","Frosinone","70","75","2400000","3000","LM","Left","3"
"235943","Rafa Navarro","25","34388","173","61","Spain","Deportivo AlavĂ©s","70","75","2100000","11000","RB","Right","3"
"236045","Reinildo","25","34355","180","74","Mozambique","LOSC Lille","70","75","2100000","17000","LB","Left","3"
"236287","N. IbĂˇĂ±ez","24","34569","178","76","Argentina","AtlĂ©tico de San Luis","70","75","2400000","8000","ST","Right","2"
"238008","J. Elliott","23","34935","196","82","England","Philadelphia Union","70","75","2100000","4000","CB","Right","2"
"238862","Lucas Possignolo","25","34465","189","75","Brazil","Portimonense SC","70","75","2100000","5000","CB","Right","2"
"238988","M. Ullmann","23","35233","180","65","Austria","SK Rapid Wien","70","75","2400000","9000","LM","Left","1"
"239045","E. KÄ±lÄ±nĂ§","24","34569","174","68","Turkey","Sivasspor","70","75","2400000","7000","LM","Left","3"
"239303","Y. Njie","25","34337","188","72","Gambia","Boavista FC","70","75","2400000","4000","ST","Right","3"
"240982","J. Moreno","25","34170","174","73","Venezuela","DC United","70","75","2100000","4000","CDM","Right","4"
"242112","E. Bello","23","34931","177","72","Venezuela","CD Antofagasta","70","75","2400000","3000","RM","Right","4"
"243607","D. Pineda","23","34921","179","66","El Salvador","Santa Clara","70","75","2400000","4000","LW","Left","4"
"244147","A. PÄun","24","34790","177","73","Romania","CFR Cluj","70","75","2400000","7000","LW","Right","3"
"244272","D. PeriÄ‡","24","34527","197","84","Croatia","Dinamo Zagreb","70","75","2100000","1000","CB","Left","2"
"251717","S. Herreyra","26","34080","190","87","Ecuador","Ecuador","70","75","0","0","CB","Right","2"
"198046","D. DÄ…browski","26","33843","182","81","Poland","Cracovia","70","74","2100000","4000","CDM","Right","2"
"200715","A. Davies","26","33802","185","80","Wales","Stoke City","70","74","1700000","14000","GK","Right","1"
"204030","S. Kitsiou","25","34240","173","70","Greece","MKE AnkaragĂĽcĂĽ","70","74","2000000","11000","RB","Right","3"
"207835","Ademilson","25","34343","176","74","Brazil","Gamba Osaka","70","74","2300000","8000","ST","Right","2"
"209417","R. Murawski","25","34446","173","70","Poland","Denizlispor","70","74","2300000","13000","CM","Right","1"
"209729","B. McKay","24","34698","175","67","Scotland","Swansea City","70","74","2300000","14000","LM","Right","1"
"209828","Carlinhos","25","34507","179","78","Brazil","VitĂłria de SetĂşbal","70","74","2300000","4000","CAM","Right","4"
"211021","P. BrĂĄtveit","23","35110","184","72","Norway","DjurgĂĄrdens IF","70","74","1700000","2000","GK","Right","1"
"211612","Jhon Cley","25","34402","183","77","Brazil","Clube Sport MarĂ­timo","70","74","2300000","6000","CAM","Right","3"
"211844","N. Gavory","24","34746","183","76","France","Standard de LiĂ¨ge","70","74","2000000","7000","LB","Left","3"
"212242","R. Andrich","24","34599","189","83","Germany","1. FC Union Berlin","70","74","2300000","17000","CM","Right","3"
